Tracking Number,Reference Number(s),Status,Manifest Date,Ship To Name,Ship To City,Ship To State/Province,Ship To Country,Service,Scheduled Delivery,Images,Alternate Address Delivery Notification Failed,Alternate Delivery Address Name,Alternate Delivery Address Phone,Alternate Delivery Address Address Line 1,Alternate Delivery Address Address Line 2,Alternate Delivery Address Address Line 3,Alternate Delivery Address City,Alternate Delivery Address State,Alternate Delivery Address Postal Code,Alternate Delivery Address Country,Alternate Tracking Number,Appointment Made,Appointment Requested Date,Appointment Requested Start Time,Appointment Requested End Time,Arrival Date,Arrival Time,Bill To Name,Bill To Account Number,Bill To Address Line 1,Bill To Address Line 2,Bill To Address Line 3,Bill To Address Line 4,Bill To Address Line 5,Bill To City,Bill To State,Bill To Postal Code,Bill To Country,Bill To Email Address,Bill To Fax Number,Bond Date,Bond Number,Booking Number,Carrier,Chargeable Weight,Chargeable Weight UOM,Charges,Class,Clinical Trials Indicator,COD Amount Collected,COD Amount Due,COD Collected Currency Type,Commercial Invoice Removal,Commodity,Container,Customer Pickup,Date Delivered,Declared Value,Delivery Location,Delivery Preference,Delivery Time,Departure Date,Departure Time,Description of Goods,Doc Indicator,Earliest Delivery Time,Exception Description,Exception Resolution,Exception Status Description,Flight/Voyage,Handling Unit,Harmonized Code,Hazardous Materials,Hold at UPS Access Point Shipments,In-bond Entry Code,Infectious Substances Category A,Insured  Value,Insured Value Currency Code,Label Delivery Method,Large Package,Liftgate on Pickup,Liftgate on Delivery,Load Type,Location Assured,Manufacture Country,Master Bill of Lading,Mode of Transportation,Number of Pieces,Number of Pieces - UOM,Original Scheduled Delivery Date,Original Scheduled Delivery Time,Package Height,Package Length,Package Width,Package Dimensional Weight,Package Reference No. 1,Package Reference No. 2,Package Reference No. 3,Package Reference No. 4,Package Reference No. 5,Package Reference No. Type 1,Package Reference No. Type 2,Package Reference No. Type 3,Package Reference No. Type 4,Package Reference No. Type 5,Package Release Code Required,Pickup By Date,Pickup Preference,Postal Service Tracking ID,Product,Product Line,Received By,Residential Address,Return Services,Return To Name,Return To Attention,Return To Address Line 1,Return To Address Line 2,Return To Address Line 3,Return To City,Return To State/Province,Return To Postal Code,Return To Country,Return To Telephone,Return To Sender Indicator,Revised Door ETA Date,Revised Door ETA Time,Saturday Delivery,Scheduled Delivery Time,Ship To Attention,Ship To Address Line 1,Ship To Address Line 2,Ship To Address Line 3,Ship-to Address Line 4,Ship-to Address Line 5,Ship To Postal Code,Ship-to Email Address,Ship-to Fax Number,Ship To Telephone,Shipment Activity Date,Shipment Activity Time,Shipment Charge Type,Shipment Reference No. 1,Shipment Reference No. 2,Shipment Reference No. Type 1,Shipment Reference No. Type 2,Shipment Type,Shipment Volume,Shipper Name,Ship To Location,Shipper Attention,Shipper Address Line 1,Shipper Address Line 2,Shipper Address Line 3,Shipper Address Line 4,Shipper Address Line 5,Shipper City,Shipper State/Province,Shipper Postal Code,Shipper Country,Shipper Email Address,Shipper Fax Number,Special Instructions,UPS carbon neutral,UPS Company Principal Customer Identification Number,UPS Delivery Intercept Indicator,UPS Delivery Intercept Origin,UPS Delivery Intercept Name of Requester,UPS Delivery Intercept Request Date,UPS Delivery Intercept Request Time,UPS Delivery Intercept Status,UPS Delivery Intercept Type,New Delivery Customer Name,New Delivery Attention,New Delivery Address 1,New Delivery Address 2,New Delivery Address 3,New Delivery City,New Delivery State/Province,New Delivery Postal Code,New Delivery Country,UPS Import Control Indicator,UPS Import Control Label Type,UPS Premium Care(TM),UPS Returns Flexible Access,UPS Returns ® Exchange,Vessel,Weight
1Z85X99X0357330971,830745 SO 00003|2302888|830745 SO 00003|2302888|1101809.0|963538|N,Delivered,7/18/2017,,MAPLE GROVE,MN,US,UPS Ground,7/24/2017,,,,,,,,,,,,,,,--,--,,--,,3.58E+03,,,,,,,,,,,,,,,,,,,,NO,,,,,,,,7/24/2017,No Value,RECEIVER,UPS will Deliver,9:05 AM,,--,,NO,--,,,,,,,NO,NO,,NO,,,,NO,NO,NO,,NO,,,,1,,7/24/2017,By End Of Day,,,,,830745 SO 00003,2302888,1101809,963538,N,,,,,,NO,,UPS will Pick up,,,,SMITH,NO,,,,,,,,,,,,NO,Not Avail.,1:01 AM,NO,By End Of Day,,,,,,,553693640,,,,7/24/2017,9:05 AM,Freight Collect,830745 SO 00003,2302888,,,,,,85X99X,SHIPPING DEPT.,,,,,,FRESNO,CA,93727-6868,US,,,,NO,,NO,,,,--,,,,,,,,,,,,NO,,NO,NO,,,1.80 LBS
1Z85X99X0357396133,837707 SZ 00003|2312153|837707 SZ 00003|2312153|1064014.0|964838|N,Delivered,7/18/2017,,WEST SPRINGFIELD,MA,US,UPS Ground,7/25/2017,,,,,,,,,,,,,,,--,--,,--,,85X99X,,,,,,,,,,,,,,,,,,,,NO,,,,,,,,7/25/2017,No Value,RECEIVER,UPS will Deliver,12:06 PM,,--,,NO,--,,,,,,,NO,NO,,NO,,,,NO,NO,NO,,NO,,,,1,,7/25/2017,By End Of Day,,,,,837707 SZ 00003,2312153,1064014,964838,N,,,,,,NO,,UPS will Pick up,,,,AUBIN,NO,,,,,,,,,,,,NO,Not Avail.,1:01 AM,NO,By End Of Day,,,,,,,1089,,,14137331136,7/25/2017,12:06 PM,Prepaid,837707 SZ 00003,2312153,,,,,,85X99X,SHIPPING DEPT.,,,,,,FRESNO,CA,93727-6868,US,,,,NO,,NO,,,,--,,,,,,,,,,,,NO,,NO,NO,,,3.00 LBS
1Z85X99X0357409075,836984 SZ 00003|2312139|836984 SZ 00003|2312139|1105915.0|965056|N,Delivered,7/18/2017,,REDDING,CA,US,UPS Ground,7/19/2017,,,,,,,,,,,,,,,--,--,,--,,85X99X,,,,,,,,,,,,,,,,,,,,NO,,,,,,,,7/19/2017,No Value,DOCK,UPS will Deliver,10:13 AM,,--,,NO,--,,,,,,,NO,NO,,NO,,,,NO,NO,NO,,NO,,,,1,,7/19/2017,By End Of Day,,,,,836984 SZ 00003,2312139,1105915,965056,N,,,,,,NO,,UPS will Pick up,,,,STEVEN,NO,,,,,,,,,,,,NO,Not Avail.,1:01 AM,NO,By End Of Day,,,,,,,96003,,,15302414412,7/19/2017,10:13 AM,Prepaid,836984 SZ 00003,2312139,,,,,,85X99X,SHIPPING DEPT.,,,,,,FRESNO,CA,93727-6868,US,,,,NO,,NO,,,,--,,,,,,,,,,,,NO,,NO,NO,,,5.30 LBS
1Z85X99X0357494812,838127 SZ 00003|2312183|838127 SZ 00003|2312183|1001910.0|965012|N,Delivered,7/18/2017,,HILLIARD,OH,US,UPS Ground,7/24/2017,,,,,,,,,,,,,,,--,--,,--,,85X99X,,,,,,,,,,,,,,,,,,,,NO,,,,,,,,7/24/2017,No Value,DOCK,UPS will Deliver,9:30 AM,,--,,NO,--,,,,,,,NO,NO,,NO,,,,NO,NO,NO,,NO,,,,1,,7/24/2017,By End Of Day,,,,,838127 SZ 00003,2312183,1001910,965012,N,,,,,,NO,,UPS will Pick up,,,,BIDWELL,NO,,,,,,,,,,,,NO,Not Avail.,1:01 AM,NO,By End Of Day,,,,,,,43026,,,,7/24/2017,9:30 AM,Prepaid,838127 SZ 00003,2312183,,,,,,85X99X,SHIPPING DEPT.,,,,,,FRESNO,CA,93727-6868,US,,,,NO,,NO,,,,--,,,,,,,,,,,,NO,,NO,NO,,,0.70 LBS
1Z85X99X0357509065,837694 SZ 00003|2312120|837694 SZ 00003|2312120|1000167.0|964534|N,Delivered,7/18/2017,,LEBANON,PA,US,UPS Ground,7/25/2017,,,,,,,,,,,,,,,--,--,,--,,85X99X,,,,,,,,,,,,,,,,,,,,NO,,,,,,,,7/25/2017,No Value,DOCK,UPS will Deliver,10:35 AM,,--,,NO,--,,,,,,,NO,NO,,NO,,,,NO,NO,NO,,NO,,,,3,,7/25/2017,By End Of Day,,,,,837694 SZ 00003,2312120,1000167,964534,N,,,,,,NO,,UPS will Pick up,,,,DAVID,NO,,,,,,,,,,,,NO,Not Avail.,1:01 AM,NO,By End Of Day,,,,,,,17042,,,17172734535,7/25/2017,10:35 AM,Prepaid,837694 SZ 00003,2312120,,,,,,85X99X,SHIPPING DEPT.,,,,,,FRESNO,CA,93727-6868,US,,,,NO,,NO,,,,--,,,,,,,,,,,,NO,,NO,NO,,,16.50 LBS
1Z85X99X0357526224,829578 SO 00003|2401856|829578 SO 00003|2401856|1057796.0|954857|N,Delivered,7/18/2017,,LOUISVILLE,KY,US,UPS Ground,7/24/2017,,,,,,,,,,,,,,,--,--,,--,,7730X6,,,,,,,,,,,,,,,,,,,,NO,,,,,,,,7/24/2017,No Value,DOCK,UPS will Deliver,11:27 AM,,--,,NO,--,,,,,,,NO,NO,,NO,,,,NO,NO,NO,,NO,,,,4,,7/24/2017,By End Of Day,,,,,829578 SO 00003,2401856,1057796,954857,N,,,,,,NO,,UPS will Pick up,,,,KELSEY,NO,,,,,,,,,,,,NO,Not Avail.,1:01 AM,NO,By End Of Day,,,8641 CANE RUN ROAD,,,,40258,,,,7/24/2017,11:27 AM,Freight Collect,829578 SO 00003,2401856,,,,,,85X99X,SHIPPING DEPT.,,,,,,FRESNO,CA,93727-6868,US,,,,NO,,NO,,,,--,,,,,,,,,,,,NO,,NO,NO,,,23.80 LBS
1Z85X99X0357549487,838097 SO 00003|2302918|838097 SO 00003|2302918|1000526.0|965175|N,Delivered,7/18/2017,,MT. HOLLY,NC,US,UPS Ground,7/25/2017,,,,,,,,,,,,,,,--,--,,--,,6087AW,,,,,,,,,,,,,,,,,,,,NO,,,,,,,,7/25/2017,No Value,RECEIVER,UPS will Deliver,11:11 AM,,--,,NO,--,,,,,,,NO,NO,,NO,,,,NO,NO,NO,,NO,,,,1,,7/25/2017,By End Of Day,,,,,838097 SO 00003,2302918,1000526,965175,N,,,,,,NO,,UPS will Pick up,,,,CRISP,NO,,,,,,,,,,,,NO,Not Avail.,1:01 AM,NO,By End Of Day,,,MT HOLLY TRUCK PLANT,1800 N. MAIN ST.,,,281200785,,,,7/25/2017,11:11 AM,Freight Collect,838097 SO 00003,2302918,,,,,,85X99X,SHIPPING DEPT.,,,,,,FRESNO,CA,93727-6868,US,,,,NO,,NO,,,,--,,,,,,,,,,,,NO,,NO,NO,,,24.10 LBS
1Z85X99X0357576108,837534 SZ 00003|2312135|837534 SZ 00003|2329019|1079008.0|964368|N,Delivered,7/18/2017,,WEST VALLEY CITY,UT,US,UPS Ground,7/20/2017,,,,,,,,,,,,,,,--,--,,--,,85X99X,,,,,,,,,,,,,,,,,,,,NO,,,,,,,,7/20/2017,No Value,DOCK,UPS will Deliver,10:55 AM,,--,,NO,--,,,,,,,NO,NO,,NO,,,,NO,NO,NO,,NO,,,,6,,7/20/2017,By End Of Day,,,,,837534 SZ 00003,2329019,1079008,964368,N,,,,,,NO,,UPS will Pick up,,,,DNNY,NO,,,,,,,,,,,,NO,Not Avail.,1:01 AM,NO,By End Of Day,,,2240 S. 5370 W,,,,84120,,,18019787900,7/20/2017,10:55 AM,Prepaid,837534 SZ 00003,2312135,,,,,,85X99X,SHIPPING DEPT.,,,,,,FRESNO,CA,93727-6868,US,,,,NO,,NO,,,,--,,,,,,,,,,,,NO,,NO,NO,,,17.80 LBS
1Z85X99X0357604327,838065 SR 00003|2312152|838065 SR 00003|2312152|1000971.0|964951|N,Delivered,7/18/2017,,FARGO,ND,US,UPS Ground,7/24/2017,,,,,,,,,,,,,,,--,--,,--,,85X99X,,,,,,,,,,,,,,,,,,,,NO,,,,,,,,7/24/2017,No Value,RECEIVER,UPS will Deliver,12:25 PM,,--,,NO,--,WE'VE INCORRECTLY SORTED THE PACKAGE AT OUR FACILITY. THIS MAY CAUSE AT LEAST ONE BUSINESS DAY DELAY.,,,,,,NO,NO,,NO,,,,NO,NO,NO,,NO,,,,1,,7/24/2017,By End Of Day,,,,,838065 SR 00003,2312152,1000971,964951,N,,,,,,NO,,UPS will Pick up,,,,DAHL,NO,,,,,,,,,,,,NO,Not Avail.,1:01 AM,NO,By End Of Day,"M1500, 1PC",,ATTN: SHIELA,CASE: E736586,,,58104,,,,7/24/2017,12:25 PM,Prepaid,838065 SR 00003,2312152,,,,,,85X99X,SHIPPING DEPT.,,,,,,FRESNO,CA,93727-6868,US,,,,NO,,NO,,,,--,,,,,,,,,,,,NO,,NO,NO,,,10.70 LBS
1Z85X99X0357605639,837699 SZ 00003|2329020|837699 SZ 00003|2329020|1000606.0|964539|N,Delivered,7/18/2017,,MCCOMB,MS,US,UPS Ground,7/25/2017,,,,,,,,,,,,,,,--,--,,--,,85X99X,,,,,,,,,,,,,,,,,,,,NO,,,,,,,,7/25/2017,No Value,INSIDE DELIV,UPS will Deliver,9:09 AM,,--,,NO,--,,,,,,,NO,NO,,NO,,,,NO,NO,NO,,NO,,,,1,,7/25/2017,By End Of Day,,,,,837699 SZ 00003,2329020,1000606,964539,N,,,,,,NO,,UPS will Pick up,,,,SMITH,NO,,,,,,,,,,,,NO,Not Avail.,1:01 AM,NO,By End Of Day,,,,,,,39648,,,,7/25/2017,9:09 AM,Prepaid,837699 SZ 00003,2329020,,,,,,85X99X,SHIPPING DEPT.,,,,,,FRESNO,CA,93727-6868,US,,,,NO,,NO,,,,--,,,,,,,,,,,,NO,,NO,NO,,,0.70 LBS
1Z85X99X0357647531,837534 SZ 00003|2312135|837534 SZ 00003|2329019|1079008.0|964368|N,Delivered,7/18/2017,,WEST VALLEY CITY,UT,US,UPS Ground,7/20/2017,,,,,,,,,,,,,,,--,--,,--,,85X99X,,,,,,,,,,,,,,,,,,,,NO,,,,,,,,7/20/2017,No Value,DOCK,UPS will Deliver,10:55 AM,,--,,NO,--,,,,,,,NO,NO,,NO,,,,NO,NO,NO,,NO,,,,6,,7/20/2017,By End Of Day,,,,,837534 SZ 00003,2329019,1079008,964368,N,,,,,,NO,,UPS will Pick up,,,,DNNY,NO,,,,,,,,,,,,NO,Not Avail.,1:01 AM,NO,By End Of Day,,,2240 S. 5370 W,,,,84120,,,18019787900,7/20/2017,10:55 AM,Prepaid,837534 SZ 00003,2312135,,,,,,85X99X,SHIPPING DEPT.,,,,,,FRESNO,CA,93727-6868,US,,,,NO,,NO,,,,--,,,,,,,,,,,,NO,,NO,NO,,,41.40 LBS
1Z85X99X0357648503,838012 SR 00003|2312137|838012 SR 00003|2312137|1099175.0|964923|N,Delivered,7/18/2017,,SEAFORD,DE,US,UPS Ground,7/25/2017,,,,,,,,,,,,,,,--,--,,--,,85X99X,,,,,,,,,,,,,,,,,,,,NO,,,,,,,,7/25/2017,No Value,RECEIVER,UPS will Deliver,10:02 AM,,--,,NO,--,,,,,,,NO,NO,,NO,,,,NO,NO,NO,,NO,,,,1,,7/25/2017,By End Of Day,,,,,838012 SR 00003,2312137,1099175,964923,N,,,,,,NO,,UPS will Pick up,,,,GARN,NO,,,,,,,,,,,,NO,Not Avail.,1:01 AM,NO,By End Of Day,"PP605629, 1PC",,ATTN: BUTCH SMITH,CASE: A739190,,,19973,,,13025365700,7/25/2017,10:02 AM,Prepaid,838012 SR 00003,2312137,,,,,,85X99X,SHIPPING DEPT.,,,,,,FRESNO,CA,93727-6868,US,,,,NO,,NO,,,,--,,,,,,,,,,,,NO,,NO,NO,,,0.80 LBS
1Z85X99X0357675180,837844 SZ 00003|2312158|837844 SZ 00003|2312158|1005658.0|964706|N,Delivered,7/18/2017,,MURRYSVILLE,PA,US,UPS Ground,7/25/2017,,,,,,,,,,,,,,,--,--,,--,,01W216,,,,,,,,,,,,,,,,,,,,NO,,,,,,,,7/25/2017,No Value,RECEIVER,UPS will Deliver,9:32 AM,,--,,NO,--,,,,,,,NO,NO,,NO,,,,NO,NO,NO,,NO,,,,1,,7/25/2017,By End Of Day,,,,,837844 SZ 00003,2312158,1005658,964706,N,,,,,,NO,,UPS will Pick up,,,,STRAW,NO,,,,,,,,,,,,NO,Not Avail.,1:01 AM,NO,By End Of Day,,,,,,,15668,,,,7/25/2017,9:32 AM,Freight Collect,837844 SZ 00003,2312158,,,,,,85X99X,SHIPPING DEPT.,,,,,,FRESNO,CA,93727-6868,US,,,,NO,,NO,,,,--,,,,,,,,,,,,NO,,NO,NO,,,3.40 LBS
1Z85X99X0357685446,837696 SZ 00003|2329022|837696 SZ 00003|2329022|1009390.0|964536|N,Delivered,7/18/2017,,TURLOCK,CA,US,UPS Ground,7/19/2017,,,,,,,,,,,,,,,--,--,,--,,85X99X,,,,,,,,,,,,,,,,,,,,NO,,,,,,,,7/19/2017,No Value,RECEIVER,UPS will Deliver,9:20 AM,,--,,NO,--,,,,,,,NO,NO,,NO,,,,NO,NO,NO,,NO,,,,2,,7/19/2017,By End Of Day,,,,,837696 SZ 00003,2329022,1009390,964536,N,,,,,,NO,,UPS will Pick up,,,,JAKE,NO,,,,,,,,,,,,NO,Not Avail.,1:01 AM,NO,By End Of Day,,,,,,,95382,,,12096695444,7/19/2017,9:20 AM,Prepaid,837696 SZ 00003,2329022,,,,,,85X99X,SHIPPING DEPT.,,,,,,FRESNO,CA,93727-6868,US,,,,NO,,NO,,,,--,,,,,,,,,,,,NO,,NO,NO,,,2.00 LBS
1Z85X99X0357721478,837841 SZ 00003|2312166|837841 SZ 00003|2312166|1013741.0|964703|N,Delivered,7/18/2017,,GREENVILLE,SC,US,UPS Ground,7/25/2017,,,,,,,,,,,,,,,--,--,,--,,01W216,,,,,,,,,,,,,,,,,,,,NO,,,,,,,,7/25/2017,No Value,RECEIVER,UPS will Deliver,9:30 AM,,--,,NO,--,,,,,,,NO,NO,,NO,,,,NO,NO,NO,,NO,,,,1,,7/25/2017,By End Of Day,,,,,837841 SZ 00003,2312166,1013741,964703,N,,,,,,NO,,UPS will Pick up,,,,LABOONE,NO,,,,,,,,,,,,NO,Not Avail.,1:01 AM,NO,By End Of Day,,,,,,,29605,,,,7/25/2017,9:30 AM,Freight Collect,837841 SZ 00003,2312166,,,,,,85X99X,SHIPPING DEPT.,,,,,,FRESNO,CA,93727-6868,US,,,,NO,,NO,,,,--,,,,,,,,,,,,NO,,NO,NO,,,3.40 LBS
1Z85X99X0357757109,838160 SR 00003|2312186|838160 SR 00003|2312186|1047912.0|965088|N,Delivered,7/18/2017,,SALEM,OR,US,UPS Ground,7/20/2017,,,,,,,,,,,,,,,--,--,,--,,85X99X,,,,,,,,,,,,,,,,,,,,NO,,,,,,,,7/20/2017,No Value,RECEIVER,UPS will Deliver,10:56 AM,,--,,NO,--,,,,,,,NO,NO,,NO,,,,NO,NO,NO,,NO,,,,2,,7/20/2017,By End Of Day,,,,,838160 SR 00003,2312186,1047912,965088,N,,,,,,NO,,UPS will Pick up,,,,RAFAEL,NO,,,,,,,,,,,,NO,Not Avail.,1:01 AM,NO,By End Of Day,"M2000, 2PCS",,ATTN: JEREMY,CASE: E738093/738420,,,97305,,,15033937030,7/20/2017,10:56 AM,Prepaid,838160 SR 00003,2312186,,,,,,85X99X,SHIPPING DEPT.,,,,,,FRESNO,CA,93727-6868,US,,,,NO,,NO,,,,--,,,,,,,,,,,,NO,,NO,NO,,,11.50 LBS
1Z85X99X0357758984,829125 SO 00003|2302897|829125 SO 00003|2302897|1093586.0|964465|N,Delivered,7/18/2017,,JOLIET,IL,US,UPS Ground,7/24/2017,,,,,,,,,,,,,,,--,--,,--,,2AW465,,,,,,,,,,,,,,,,,,,,NO,,,,,,,,7/24/2017,No Value,DOCK,UPS will Deliver,9:56 AM,,--,,NO,--,,,,,,,NO,NO,,NO,,,,NO,NO,NO,,NO,,,,3,,7/24/2017,By End Of Day,,,,,829125 SO 00003,2302897,1093586,964465,N,,,,,,NO,,UPS will Pick up,,,,SOF,NO,,,,,,,,,,,,NO,Not Avail.,1:01 AM,NO,By End Of Day,,,3930 CEDAR CREEK DRIVE,,,,60436,,,,7/24/2017,9:56 AM,Freight Collect,829125 SO 00003,2302897,,,,,,85X99X,SHIPPING DEPT.,,,,,,FRESNO,CA,93727-6868,US,,,,NO,,NO,,,,--,,,,,,,,,,,,NO,,NO,NO,,,25.70 LBS
1Z85X99X0357799574,838089 SR 00003|2312178|838089 SR 00003|2312178|1052230.0|964981|N,Delivered,7/18/2017,,DENVER,CO,US,UPS Ground,7/21/2017,,,,,,,,,,,,,,,--,--,,--,,85X99X,,,,,,,,,,,,,,,,,,,,NO,,,,,,,,7/21/2017,No Value,FRONT DESK,UPS will Deliver,9:58 AM,,--,,NO,--,,,,,,,NO,NO,,NO,,,,NO,NO,NO,,NO,,,,1,,7/21/2017,By End Of Day,,,,,838089 SR 00003,2312178,1052230,964981,N,,,,,,NO,,UPS will Pick up,,,,JENKINS,NO,,,,,,,,,,,,NO,Not Avail.,1:01 AM,NO,By End Of Day,"PP601711, 1PC",,ATTN: NICKI JENKINS,CASE#: E738586,,,80221,,,,7/21/2017,9:58 AM,Prepaid,838089 SR 00003,2312178,,,,,,85X99X,SHIPPING DEPT.,,,,,,FRESNO,CA,93727-6868,US,,,,NO,,NO,,,,--,,,,,,,,,,,,NO,,NO,NO,,,0.70 LBS
1Z85X99X0357807555,836877 SO 00003|2302898|836877 SO 00003|2302898|1001442.0|964071|N,Delivered,7/18/2017,,JOLIET,IL,US,UPS Ground,7/24/2017,,,,,,,,,,,,,,,--,--,,--,,2AW465,,,,,,,,,,,,,,,,,,,,NO,,,,,,,,7/24/2017,No Value,DOCK,UPS will Deliver,9:56 AM,,--,,NO,--,,,,,,,NO,NO,,NO,,,,NO,NO,NO,,NO,,,,1,,7/24/2017,By End Of Day,,,,,836877 SO 00003,2302898,1001442,964071,N,,,,,,NO,,UPS will Pick up,,,,SOF,NO,,,,,,,,,,,,NO,Not Avail.,1:01 AM,NO,By End Of Day,,,C/O MW USCCD - NEOVIA,3930 CEDAR CREEK DRIVE,,,60436,,,,7/24/2017,9:56 AM,Freight Collect,836877 SO 00003,2302898,,,,,,85X99X,SHIPPING DEPT.,,,,,,FRESNO,CA,93727-6868,US,,,,NO,,NO,,,,--,,,,,,,,,,,,NO,,NO,NO,,,5.70 LBS
1Z85X99X0357847342,30|SH|30|SH,Delivered,7/18/2017,,LAKE ELMO,MN,US,UPS Ground,7/24/2017,,,,,,,,,,,,,,,--,--,,--,,85X99X,,,,,,,,,,,,,,,,,,,,NO,,,,,,,,7/24/2017,No Value,FRONT DESK,UPS will Deliver,9:44 AM,,--,,NO,--,,,,,,,NO,NO,,NO,,,,NO,NO,NO,,NO,,,,1,,7/24/2017,By End Of Day,,,,,30,SH,,,,,,,,,NO,,UPS will Pick up,,,,JERRY,NO,,,,,,,,,,,,NO,Not Avail.,1:01 AM,NO,10:30 AM,SHAD JORDAN,,,,,,55042,,,,7/24/2017,9:44 AM,Prepaid,30,SH,,,,,,85X99X,SHIPPING DEPT.,,,,,,FRESNO,CA,93727-6868,US,,,,NO,,NO,,,,--,,,,,,,,,,,,NO,,NO,NO,,,31.70 LBS
1Z85X99X0357884687,837694 SZ 00003|2312120|837694 SZ 00003|2312120|1000167.0|964534|N,Delivered,7/18/2017,,LEBANON,PA,US,UPS Ground,7/25/2017,,,,,,,,,,,,,,,--,--,,--,,85X99X,,,,,,,,,,,,,,,,,,,,NO,,,,,,,,7/25/2017,No Value,DOCK,UPS will Deliver,10:35 AM,,--,,NO,--,,,,,,,NO,NO,,NO,,,,NO,NO,NO,,NO,,,,3,,7/25/2017,By End Of Day,,,,,837694 SZ 00003,2312120,1000167,964534,N,,,,,,NO,,UPS will Pick up,,,,DAVID,NO,,,,,,,,,,,,NO,Not Avail.,1:01 AM,NO,By End Of Day,,,,,,,17042,,,17172734535,7/25/2017,10:35 AM,Prepaid,837694 SZ 00003,2312120,,,,,,85X99X,SHIPPING DEPT.,,,,,,FRESNO,CA,93727-6868,US,,,,NO,,NO,,,,--,,,,,,,,,,,,NO,,NO,NO,,,5.50 LBS
1Z85X99X0357894201,837760 SZ 00003|2312118|837760 SZ 00003|2312118|1002102.0|964620|N,Delivered,7/18/2017,,GREAT FALLS,MT,US,UPS Ground,7/21/2017,,,,,,,,,,,,,,,--,--,,--,,85X99X,,,,,,,,,,,,,,,,,,,,NO,,,,,,,,7/21/2017,No Value,INSIDE DELIV,UPS will Deliver,8:53 AM,,--,,NO,--,,,,,,,NO,NO,,NO,,,,NO,NO,NO,,NO,,,,1,,7/21/2017,By End Of Day,,,,,837760 SZ 00003,2312118,1002102,964620,N,,,,,,NO,,UPS will Pick up,,,,SCHMIDT,NO,,,,,,,,,,,,NO,Not Avail.,1:01 AM,NO,By End Of Day,,,,,,,59404,,,14067273055,7/21/2017,8:53 AM,Prepaid,837760 SZ 00003,2312118,,,,,,85X99X,SHIPPING DEPT.,,,,,,FRESNO,CA,93727-6868,US,,,,NO,,NO,,,,--,,,,,,,,,,,,NO,,NO,NO,,,12.40 LBS
1Z85X99X0357896718,838120 SZ 00003|2329032|838120 SZ 00003|2329032|1004983.0|965005|N,Delivered,7/18/2017,,MEMPHIS,TN,US,UPS Ground,7/25/2017,,,,,,,,,,,,,,,--,--,,--,,85X99X,,,,,,,,,,,,,,,,,,,,NO,,,,,,,,7/25/2017,No Value,DOCK,UPS will Deliver,10:02 AM,,--,,NO,--,,,,,,,NO,NO,,NO,,,,NO,NO,NO,,NO,,,,2,,7/25/2017,By End Of Day,,,,,838120 SZ 00003,2329032,1004983,965005,N,,,,,,NO,,UPS will Pick up,,,,WOOLEY,NO,,,,,,,,,,,,NO,Not Avail.,1:01 AM,NO,By End Of Day,,,,,,,38116,,,19013453270,7/25/2017,10:02 AM,Prepaid,838120 SZ 00003,2329032,,,,,,85X99X,SHIPPING DEPT.,,,,,,FRESNO,CA,93727-6868,US,,,,NO,,NO,,,,--,,,,,,,,,,,,NO,,NO,NO,,,24.60 LBS
1Z85X99X0357902415,829578 SO 00003|2401856|829578 SO 00003|2401855|1057796.0|954857|N,Delivered,7/18/2017,,LOUISVILLE,KY,US,UPS Ground,7/24/2017,,,,,,,,,,,,,,,--,--,,--,,7730X6,,,,,,,,,,,,,,,,,,,,NO,,,,,,,,7/24/2017,No Value,DOCK,UPS will Deliver,11:27 AM,,--,,NO,--,,,,,,,NO,NO,,NO,,,,NO,NO,NO,,NO,,,,4,,7/24/2017,By End Of Day,,,,,829578 SO 00003,2401855,1057796,954857,N,,,,,,NO,,UPS will Pick up,,,,KELSEY,NO,,,,,,,,,,,,NO,Not Avail.,1:01 AM,NO,By End Of Day,,,8641 CANE RUN ROAD,,,,40258,,,,7/24/2017,11:27 AM,Freight Collect,829578 SO 00003,2401856,,,,,,85X99X,SHIPPING DEPT.,,,,,,FRESNO,CA,93727-6868,US,,,,NO,,NO,,,,--,,,,,,,,,,,,NO,,NO,NO,,,23.70 LBS
1Z85X99X0357910960,837706 SZ 00003|2312114|837706 SZ 00003|2312114|1000864.0|964546|N,Delivered,7/18/2017,,ELK RUN HEIGHTS,IA,US,UPS Ground,7/24/2017,,,,,,,,,,,,,,,--,--,,--,,85X99X,,,,,,,,,,,,,,,,,,,,NO,,,,,,,,7/24/2017,No Value,OFFICE,UPS will Deliver,9:46 AM,,--,,NO,--,,,,,,,NO,NO,,NO,,,,NO,NO,NO,,NO,,,,1,,7/24/2017,By End Of Day,,,,,837706 SZ 00003,2312114,1000864,964546,N,,,,,,NO,,UPS will Pick up,,,,BRYANS,NO,,,,,,,,,,,,NO,Not Avail.,1:01 AM,NO,By End Of Day,,,,,,,50707,,,,7/24/2017,9:46 AM,Prepaid,837706 SZ 00003,2312114,,,,,,85X99X,SHIPPING DEPT.,,,,,,FRESNO,CA,93727-6868,US,,,,NO,,NO,,,,--,,,,,,,,,,,,NO,,NO,NO,,,6.60 LBS
